rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LONDON CITY,PALMA DE MALLORCA, 1571 , 1571 , 0 , 2578 , 2578 , 0 ,-39.0612878200155 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,ALICANTE, 16357 , 16357 , 0 , 9470 , 9470 , 0 , 72.7243928194298 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,BARCELONA, 22468 , 22306 , 162 , 16177 , 16177 , 0 , 38.8885454657848 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,GIRONA, 2581 , 2581 , 0 , 613 , 613 , 0 , 321.044045676998 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,MADRID, 12434 , 12434 , 0 , 15042 , 15042 , 0 ,-17.3381199308603 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,MAHON, 285 , 285 , 0 , 224 , 224 , 0 , 27.2321428571429 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,MALAGA, 16146 , 15961 , 185 , 12840 , 12840 , 0 , 25.7476635514019 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,MURCIA SAN JAVIER, 4080 , 4080 , 0 , 721 , 721 , 0 , 465.880721220527 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,PALMA DE MALLORCA, 4133 , 3950 , 183 , 3309 , 2935 , 374 , 24.9017830160169 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,LUTON,VIGO, 319 , 319 , 0 , 158 , 0 , 158 , 101.898734177215 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,ALICANTE, 47822 , 42478 , 5344 , 38497 , 33279 , 5218 , 24.2226667013014 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,ALMERIA, 2148 , 1652 , 496 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,BARCELONA, 29411 , 29411 , 0 , 18862 , 16800 , 2062 , 55.9272611600042 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,BILBAO, 2545 , 2545 , 0 , 3050 , 3050 , 0 ,-16.5573770491803 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,GIRONA, 2175 , 2175 , 0 , 277 , 277 , 0 , 685.198555956679 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,IBIZA, 2117 , 2117 , 0 , 428 , 428 , 0 , 394.626168224299 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,LIEIDA, 1675 , 0 , 1675 , 2118 , 0 , 2118 ,-20.9159584513692 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,MADRID, 13789 , 13789 , 0 , 7617 , 7617 , 0 , 81.0292766180911 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,MALAGA, 39734 , 35042 , 4692 , 31955 , 26813 , 5142 , 24.3436081990299 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,MURCIA SAN JAVIER, 4094 , 4094 , 0 , 865 , 865 , 0 , 373.294797687861 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,PALMA DE MALLORCA, 19672 , 16103 , 3569 , 9416 , 5892 , 3524 , 108.9209855565 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,SEVILLE, 0 , 0 , 0 , 256 , 0 , 256 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,MANCHESTER,VALENCIA, 2103 , 2103 , 0 , 343 , 343 , 0 , 513.119533527697 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NEWCASTLE,ALICANTE, 23133 , 21101 , 2032 , 14413 , 12274 , 2139 , 60.5009366544092 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NEWCASTLE,BARCELONA, 6591 , 6485 , 106 , 5691 , 5691 , 0 , 15.8144438587243 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NEWCASTLE,MALAGA, 11570 , 9942 , 1628 , 11253 , 9443 , 1810 , 2.81702657069226 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NEWCASTLE,MURCIA SAN JAVIER, 661 , 661 , 0 , 248 , 248 , 0 , 166.532258064516 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NEWCASTLE,PALMA DE MALLORCA, 2161 , 1314 , 847 , 582 , 212 , 370 , 271.305841924399 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NORWICH,ALICANTE, 206 , 206 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,NORWICH,MALAGA, 374 , 374 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,ALICANTE, 6764 , 6764 , 0 , 3207 , 3207 , 0 , 110.913626442158 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,BARCELONA, 4092 , 4092 , 0 , 917 , 917 , 0 , 346.237731733915 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,GIRONA, 0 , 0 , 0 , 2780 , 2780 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,IBIZA, 487 , 487 , 0 , 194 , 194 , 0 , 151.030927835052 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,MALAGA, 4663 , 4663 , 0 , 3606 , 3606 , 0 , 29.312257348863 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,MURCIA SAN JAVIER, 1291 , 1291 , 0 , 253 , 253 , 0 , 410.276679841897 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,PRESTWICK,PALMA DE MALLORCA, 2242 , 2242 , 0 , 430 , 430 , 0 , 421.395348837209 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,ALICANTE, 1455 , 1455 , 0 , 2330 , 2330 , 0 ,-37.5536480686695 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,LIEIDA, 0 , 0 , 0 , 764 , 0 , 764 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHAMPTON,MALAGA, 718 , 718 , 0 , 2214 , 2214 , 0 ,-67.5700090334237 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHEND,ALICANTE, 9475 , 9475 , 0 , 9402 , 9402 , 0 , 0.776430546692193 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHEND,BARCELONA, 2362 , 2362 , 0 , 8138 , 8138 , 0 ,-70.9756696977144 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHEND,MALAGA, 5287 , 5287 , 0 , 5963 , 5963 , 0 ,-11.3365755492202 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,SOUTHEND,PALMA DE MALLORCA, 0 , 0 , 0 , 405 , 405 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,ALICANTE, 16953 , 16953 , 0 , 13360 , 13360 , 0 , 26.8937125748503 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,ALMERIA, 1400 , 1400 , 0 , 280 , 280 , 0 , 400 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,ASTURIAS, 6607 , 6607 , 0 , 5588 , 5588 , 0 , 18.2355046528275 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,BARCELONA, 44903 , 44657 , 246 , 41857 , 41857 , 0 , 7.27715794251858 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,BILBAO, 7855 , 7855 , 0 , 7793 , 7793 , 0 , 0.795585782112152 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,CASTELLON DE LA PLANA AIRPORT, 4524 , 4524 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,GIRONA, 1971 , 1971 , 0 , 575 , 575 , 0 , 242.782608695652 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,IBIZA, 4674 , 4674 , 0 , 841 , 841 , 0 , 455.76694411415 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,JEREZ, 2399 , 2399 , 0 , 674 , 674 , 0 , 255.93471810089 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,MADRID, 43283 , 43283 , 0 , 33924 , 33924 , 0 , 27.588138191251 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,MALAGA, 26725 , 26725 , 0 , 24047 , 24047 , 0 , 11.1365243065663 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,MURCIA SAN JAVIER, 8964 , 8964 , 0 , 6847 , 6847 , 0 , 30.9186505038703 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,PALMA DE MALLORCA, 18771 , 18771 , 0 , 16406 , 16223 , 183 , 14.4154577593563 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,REUS, 3982 , 3982 , 0 , 3012 , 3012 , 0 , 32.2045152722444 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,SANTANDER, 6773 , 6773 , 0 , 7301 , 7301 , 0 ,-7.23188604300781 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,SANTIAGO DE COMPOSTELA (SPAIN), 6251 , 6251 , 0 , 4630 , 4630 , 0 , 35.0107991360691 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,SEVILLE, 10749 , 10749 , 0 , 11057 , 11057 , 0 ,-2.78556570498327 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,VALENCIA, 10424 , 10424 , 0 , 10960 , 10960 , 0 ,-4.89051094890511 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN,STANSTED,ZARAGOZA, 7974 , 7974 , 0 , 7618 , 7618 , 0 , 4.6731425571016 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),ABERDEEN,TENERIFE (SURREINA SOFIA), 3302 , 0 , 3302 , 3339 , 0 , 3339 ,-1.10811620245583 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,ARRECIFE, 9390 , 5504 , 3886 , 6412 , 6412 , 0 , 46.4441671865253 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,LAS PALMAS, 2802 , 1104 , 1698 , 2077 , 2077 , 0 , 34.9061145883486 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BELFAST INTERNATIONAL,TENERIFE (SURREINA SOFIA), 8151 , 2617 , 5534 , 7848 , 7848 , 0 , 3.86085626911315 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,ARRECIFE, 18542 , 12987 , 5555 , 18617 , 13106 , 5511 ,-0.402857603265832 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,FUERTEVENTURA, 12811 , 8886 , 3925 , 8488 , 6813 , 1675 , 50.930725730443 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,LAS PALMAS, 12379 , 7249 , 5130 , 8385 , 4910 , 3475 , 47.6326774001193 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BIRMINGHAM,TENERIFE (SURREINA SOFIA), 30633 , 23111 , 7522 , 22527 , 16853 , 5674 , 35.9834864828872 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,ARRECIFE, 1641 , 0 , 1641 , 1858 , 0 , 1858 ,-11.6792249730893 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,LAS PALMAS, 1897 , 472 , 1425 , 1772 , 0 , 1772 , 7.05417607223476 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BOURNEMOUTH,TENERIFE (SURREINA SOFIA), 4990 , 1712 , 3278 , 4926 , 1676 , 3250 , 1.29922858302883 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,ARRECIFE, 13542 , 7510 , 6032 , 10648 , 8500 , 2148 , 27.1788129226146 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,FUERTEVENTURA, 8601 , 3042 , 5559 , 7707 , 6018 , 1689 , 11.599844297392 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,LAS PALMAS, 7034 , 2034 , 5000 , 5578 , 3836 , 1742 , 26.1025457153102 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),BRISTOL,TENERIFE (SURREINA SOFIA), 16590 , 8923 , 7667 , 16210 , 12723 , 3487 , 2.34423195558297 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,ARRECIFE, 3107 , 0 , 3107 , 1833 , 0 , 1833 , 69.5035460992908 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,LAS PALMAS, 1353 , 0 , 1353 , 1762 , 0 , 1762 ,-23.2122587968218 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),CARDIFF WALES,TENERIFE (SURREINA SOFIA), 4362 , 1056 , 3306 , 5984 , 1365 , 4619 ,-27.105614973262 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,ARRECIFE, 3087 , 0 , 3087 , 1867 , 0 , 1867 , 65.345474022496 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,LAS PALMAS, 1490 , 0 , 1490 , 1643 , 0 , 1643 ,-9.31223371880706 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),DONCASTER SHEFFIELD,TENERIFE (SURREINA SOFIA), 4984 , 0 , 4984 , 3110 , 0 , 3110 , 60.2572347266881 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,ARRECIFE, 19138 , 15775 , 3363 , 19753 , 16284 , 3469 ,-3.11345112134866 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,FUERTEVENTURA, 10827 , 8975 , 1852 , 8194 , 6744 , 1450 , 32.1332682450574 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,LAS PALMAS, 10356 , 7213 , 3143 , 5554 , 3772 , 1782 , 86.4602088584804 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EAST MIDLANDS INTERNATIONAL,TENERIFE (SURREINA SOFIA), 27115 , 22353 , 4762 , 27805 , 22833 , 4972 ,-2.48156806329797 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,ARRECIFE, 6114 , 4272 , 1842 , 4985 , 3265 , 1720 , 22.6479438314945 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,FUERTEVENTURA, 1831 , 1831 , 0 , 1436 , 1436 , 0 , 27.5069637883008 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,LAS PALMAS, 4003 , 2701 , 1302 , 249 , 249 , 0 , 1507.63052208835 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EDINBURGH,TENERIFE (SURREINA SOFIA), 18626 , 15416 , 3210 , 11324 , 7800 , 3524 , 64.4825150123631 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EXETER,ARRECIFE, 3275 , 0 , 3275 , 1843 , 0 , 1843 , 77.6994031470429 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EXETER,LAS PALMAS, 1439 , 0 , 1439 , 1828 , 0 , 1828 ,-21.2800875273523 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),EXETER,TENERIFE (SURREINA SOFIA), 4745 , 0 , 4745 , 4578 , 0 , 4578 , 3.64788117081695 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,ARRECIFE, 37760 , 30560 , 7200 , 36139 , 28289 , 7850 , 4.4854589224937 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,FUERTEVENTURA, 30877 , 25116 , 5761 , 22279 , 19300 , 2979 , 38.5923964271287 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,LAS PALMAS, 23160 , 17513 , 5647 , 23259 , 18337 , 4922 ,-0.425641687088869 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,SANTA CRUZ DE LA PALMA, 3127 , 0 , 3127 , 4663 , 1355 , 3308 ,-32.9401672742869 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GATWICK,TENERIFE (SURREINA SOFIA), 70200 , 55957 , 14243 , 65843 , 54492 , 11351 , 6.61725620035539 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,ARRECIFE, 10550 , 8405 , 2145 , 10530 , 8776 , 1754 , 0.189933523266857 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,FUERTEVENTURA, 7041 , 5313 , 1728 , 6801 , 5123 , 1678 , 3.5288928098809 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,LAS PALMAS, 4750 , 3081 , 1669 , 5553 , 3615 , 1938 ,-14.4606518998739 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),GLASGOW,TENERIFE (SURREINA SOFIA), 25791 , 18676 , 7115 , 21849 , 15948 , 5901 , 18.0420156528903 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),HEATHROW,LAS PALMAS, 7446 , 7446 , 0 , 1539 , 1539 , 0 , 383.820662768031 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),HEATHROW,TENERIFE (NORTE LOS RODEOS), 3792 , 3792 , 0 , 568 , 568 , 0 , 567.605633802817 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),JERSEY,TENERIFE (SURREINA SOFIA), 906 , 906 , 0 , 586 , 586 , 0 , 54.6075085324232 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,ARRECIFE, 8490 , 8490 , 0 , 10761 , 10761 , 0 ,-21.103986618344 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,FUERTEVENTURA, 4324 , 4324 , 0 , 4673 , 4673 , 0 ,-7.46843569441472 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,LAS PALMAS, 2895 , 2895 , 0 , 2252 , 2252 , 0 , 28.5523978685613 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LEEDS BRADFORD,TENERIFE (SURREINA SOFIA), 15482 , 14018 , 1464 , 14670 , 13181 , 1489 , 5.53510565780504 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),ARRECIFE, 5861 , 5861 , 0 , 6139 , 6139 , 0 ,-4.52842482489005 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),FUERTEVENTURA, 5291 , 5291 , 0 , 4469 , 4469 , 0 , 18.3933765943164 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),LAS PALMAS, 623 , 623 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),TENERIFE (SURREINA SOFIA), 2257 , 2139 , 118 , 1743 , 1743 , 0 , 29.4893861158921 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,ARRECIFE, 10014 , 8269 , 1745 , 9234 , 7439 , 1795 , 8.44704353476283 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,FUERTEVENTURA, 1432 , 1432 , 0 , 270 , 270 , 0 , 430.37037037037 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,LAS PALMAS, 2766 , 1424 , 1342 , 1962 , 349 , 1613 , 40.9785932721713 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LUTON,TENERIFE (SURREINA SOFIA), 12917 , 9611 , 3306 , 9759 , 6519 , 3240 , 32.359872937801 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,ARRECIFE, 37422 , 30484 , 6938 , 29582 , 22528 , 7054 , 26.5026029342168 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,FUERTEVENTURA, 18682 , 14275 , 4407 , 14956 , 11746 , 3210 , 24.9130783631987 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,LAS PALMAS, 18915 , 14058 , 4857 , 16140 , 10849 , 5291 , 17.1933085501859 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,SANTA CRUZ DE LA PALMA, 1852 , 0 , 1852 , 1471 , 0 , 1471 , 25.9007477906186 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,TENERIFE (SURREINA SOFIA), 72284 , 56661 , 15623 , 60659 , 49051 , 11608 , 19.1645098006891 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,ARRECIFE, 7268 , 3109 , 4159 , 6371 , 4875 , 1496 , 14.0794223826715 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,FUERTEVENTURA, 3108 , 1448 , 1660 , 1727 , 1727 , 0 , 79.965257672264 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,LAS PALMAS, 4508 , 1624 , 2884 , 3586 , 1746 , 1840 , 25.7110987172337 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,TENERIFE (SURREINA SOFIA), 20255 , 8062 , 12193 , 18506 , 13531 , 4975 , 9.45098886847509 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NORWICH,TENERIFE (SURREINA SOFIA), 3160 , 0 , 3160 , 1819 , 0 , 1819 , 73.7218251786696 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,ARRECIFE, 2903 , 2903 , 0 , 3233 , 3233 , 0 ,-10.2072378595732 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,FUERTEVENTURA, 1425 , 1425 , 0 , 1822 , 1822 , 0 ,-21.7892425905598 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,LAS PALMAS, 2301 , 2301 , 0 , 1711 , 1711 , 0 , 34.4827586206897 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,TENERIFE (SURREINA SOFIA), 6547 , 6547 , 0 , 5057 , 5057 , 0 , 29.4641091556259 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),SOUTHEND,ARRECIFE, 2904 , 2904 , 0 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),SOUTHEND,TENERIFE (SURREINA SOFIA), 2809 , 2809 , 0 , 2760 , 2760 , 0 , 1.77536231884058 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,ARRECIFE, 12508 , 10678 , 1830 , 9938 , 8422 , 1516 , 25.8603340712417 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,FUERTEVENTURA, 9504 , 7652 , 1852 , 9503 , 8039 , 1464 , 0.010522992739135 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,LAS PALMAS, 9752 , 8276 , 1476 , 6889 , 5010 , 1879 , 41.5590071127885 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,SANTA CRUZ DE LA PALMA, 186 , 0 , 186 , 0 , 0 , 0 , 0 
05-May-2016 09:32,201603,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),STANSTED,TENERIFE (SURREINA SOFIA), 20999 , 17689 , 3310 , 18230 , 14988 , 3242 , 15.1892484914975 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,SRI LANKA,GATWICK,COLOMBO, 0 , 0 , 0 , 5649 , 5649 , 0 , 0 
05-May-2016 09:32,201603,INDIAN SUB-CONTINENT,SRI LANKA,HEATHROW,COLOMBO, 20340 , 20340 , 0 , 19075 , 19075 , 0 , 6.63171690694627 
05-May-2016 09:32,201603,CARIBBEAN AREA,ST LUCIA,GATWICK,ST LUCIA (HEWANORRA), 1603 , 1603 , 0 , 4553 , 4553 , 0 ,-64.7924445420602 
05-May-2016 09:32,201603,CARIBBEAN AREA,ST LUCIA,MANCHESTER,ST LUCIA (HEWANORRA), 871 , 871 , 0 , 0 , 0 , 0 , 0 
